surv_int,cases,pop,region,yr_start,yr_end,lat,lon,model_pr,PYOR,pr,MLclass,MLprob,PCMlte5,PCMgt5lt40,PCMgte40,MEDIAN,Q975,Q025,Q75,Q75,Q25,width95,width75,SD,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181,V182,V183,V184,V185,V186,V187,V188,V189,V190,V191,V192,V193,V194,V195,V196,V197,V198,V199,V200,V201,V202,V203,V204,V205,V206,V207,V208,V209,V210,V211,V212,V213,V214,V215,V216,V217,V218,V219,V220,V221,V222,V223,V224,V225,V226,V227,V228,V229,V230,V231,V232,V233,V234,V235,V236,V237,V238,V239,V240,V241,V242,V243,V244,V245,V246,V247,V248,V249
7,457,830,CSE Asia,1987,1995,77.17,22.15,21.88,7470,23.34,1,0.45489,0.45489,0.28687,0.25824,0.07266,0.96442,6.00E-05,0.41881,0.00681,0.96436,0.41199,0.309,0.77868,0.0027,0.00106,0.00467,0.95801,0.32201,0.00566,0.08353,0.03537,0.00485,0.08712,0.39356,0.10078,0.00046,0.86718,0.47019,0.05817,0.2847,0.07331,6.00E-05,0.00564,0.03759,0.00587,0.0012,0.4711,0.00425,0.00047,0.64779,0.87529,0.00034,0.00284,0.11011,0.05421,0.00126,0.9538,0.35579,0.07122,0.04007,0.03866,0.00023,0.02837,0.01023,0.08255,0.01432,0.08963,0.12527,0.00278,0.04622,0.84409,0.26128,0.01625,0.64225,0.00295,0.41436,0.00015,0.37588,0.00306,0.7173,0.77864,0.21832,0.00309,0.03311,0.00342,0.00218,0.00128,0.17442,0.62482,0.45091,0.0027,0.39606,0.36179,0.54947,0.33296,0.28081,0.08664,0.26279,0.45045,0.43016,0.0522,0.04686,0.00418,0.00084,0.00081,0.19744,0.02094,3.00E-05,0.00011,0.18456,0.00969,0.44433,6.00E-04,0.00357,4.00E-05,1.00E-05,0.49463,0.04022,0.0083,0.09414,3.00E-05,0.04613,0.2991,0.54645,0.07808,0.56688,0.02295,0.04012,0.12689,0.00598,0.63676,0.05607,0.00015,0.02027,0.10685,0.03442,0.02169,0.981,3.00E-04,0.65173,0.00019,0.26448,0.12299,0.01833,0.05666,0.02474,0.71517,0.25393,0.28341,0.00139,0.00055,0.10185,0.23961,0.00118,0.03506,0.00054,0.21245,0.026,0.0021,0.93982,0.88929,0.00142,0.1575,0.03659,0.25261,0.07754,0.08254,0.63842,0.904,0.94533,0.56085,0.01209,0.61902,0.40568,0.79465,1.00E-05,0.90872,0.22453,0.01434,0.16515,0.03005,0.92977,0.00142,0.02511,0.25279,0.00996,0.00452,0.00437,0.0253,0.90699,0.0044,0.88396,0.9987,0.32125,0.11924,0.00624,0.84435,0.06847,0.85563,0.46392,0.00857,0.01886,0.00666,0.00716,0.12042,0.00467,0.22695,3.00E-05,0.06057,0.66528,0.99956,0.00232,0.00401,0.66704,0.15316,0.07396,2.00E-05,1.00E-05,0.34461,0.02333,0.00095,0.00716,0.81157,0.17066,0.89563,0.00176,0.00196,0.0519,0.89569,0.00332,0.01591,0.00193,0.00457,0.00492,0.02162,0.93065,0.00797,0.84676,0.03121,0.00045,0.00548,0.82448,0.62865,0.49045,0.00373,0.00086,0.14068,0,0.24809,0.63315,0.30262,0.02492,0.03727
7,394,305,CSE Asia,1987,1995,79.03,22.52,17.754,2745,23.34,1,0.52443,0.52443,0.26413,0.21144,0.04044,0.94903,2.00E-05,0.30398,0.00332,0.949,0.30066,0.29012,0.17208,0.00015,0.0188,1.00E-05,0.35851,0.52853,0.6665,0.00029,0.20747,0.85689,0.00355,0.00244,0.91352,0.06268,0.00243,0.00059,0.74954,0.00661,0.1269,0.07876,0.97301,0.00246,0.02267,0.02373,0.04288,0.00029,0.07453,0.00353,0.00942,0.00028,0.00714,0.11933,0.1072,0.02493,0.01027,0.03761,0.02673,0.00449,0.00164,0.18985,0.38737,0.41049,0.17769,0.02931,0.00295,0.64947,0.49989,0.00031,0.13609,0.04906,0.25011,0.08729,0.07975,0.00016,0.0038,0.00118,0.00091,0.57057,4.00E-05,0.00025,0.00014,0.00019,3.00E-05,0.00175,0.04702,0.81645,0.86949,0.00118,1.00E-05,0.1228,0.03888,0.96297,0.80389,0.41014,0.15071,0.10811,0.03021,0.81798,0.09172,0.55442,0.10224,0.00125,0.24377,0.32667,0.79075,0.16264,0.01682,0.00178,0.00341,0.28153,0.20549,0,0.01545,0.00555,0.00589,0.60622,0.3158,0.02154,0.29915,0.11815,0.59965,0.00344,0.05406,0.04007,0.5114,0.01934,0.00461,1.00E-05,0.01351,0.23386,0.00735,0.68164,0.18678,0.14423,0.39974,0.10813,1.00E-05,0.02592,0.56836,0.00125,0.08862,0.00185,0.12687,0.19363,0.00364,0.03554,0.02073,0.09232,0.14944,0.45302,0.33578,0.52648,0.69186,0.00411,0.00024,3.00E-05,0.83058,0.00472,0.84465,0.7554,0.62079,0.00017,0.74627,0.02265,0.00089,0.73735,0.04284,0.03082,0.00111,0.15491,0.00052,0.53239,0.80211,0.97093,0.00344,0.8322,0.94067,0.02386,0.99515,0.15821,0.06662,0.02237,0.73544,0.00141,0.00127,0.89473,0.20885,0.02035,0.00508,0.00013,0.84046,0.03091,0.00273,0.00125,0.01227,0.51874,0.76891,0.03565,0.58261,0.68981,0.2172,0.00757,0.00057,0.47884,0.00158,0.22412,0.01673,0.00059,0.99422,0.00035,0,0,0.03515,0.00109,0.00054,2.00E-05,0.0015,6.00E-05,0.00012,0,0.56628,0.01021,0.30339,0.01555,0.01747,0.18069,0.05591,0.00908,0.28499,0.00026,0.52468,0.00542,0.00136,0.10918,0.01804,0.03617,0.00093,0.00976,0.3334,0.00187,0.00371,0.08208,0.02723,0.0091,0.00309,0.00037,0.04971,0.00021,0.38507,0.00826,0.02323
7,5,545,CSE Asia,2003,2003,,,,545,23.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,30,320,CSE Asia,2003,2003,,,,320,23.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,49,1252,CSE Asia,2003,2003,,,,1252,23.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,5905,38615,CSE Asia,1988,1989,84.983,22.266,29.584,41282,23.78,2,0.48539,0.20129,0.48539,0.31332,0.20989,0.9041,0.0052,0.48384,0.06741,0.8989,0.41643,0.26986,0.55578,0.56479,0.13467,0.45461,0.39527,0.04604,0.2082,0.53594,0.99341,0.10643,0.9695,0.97641,0.61928,0.83189,0.94868,0.92701,0.14116,0.77772,0.78111,0.48092,0.01261,0.44055,0.07823,0.16543,0.12618,0.16839,0.08629,0.84463,0.10701,0.07784,0.35104,0.07481,0.3788,0.03394,0.09305,0.16371,0.68797,0.04875,0.01321,0.1725,0.07767,0.69731,0.00151,0.03804,0.5696,0.02893,0.01321,0.33144,0.11999,0.25927,0.77648,0.17939,0.4053,0.93908,0.58291,0.48685,0.0588,0.17145,0.395,0.50591,0.53374,0.01161,0.02305,0.38271,0.13377,0.3054,0.17826,0.62193,0.14566,0.15798,0.20565,0.29471,0.12486,0.00363,0.00346,0.27908,0.71285,0.22751,0.09708,0.30329,0.18853,0.89143,0.92756,0.30296,0.32945,0.32614,0.72992,0.27536,0.02409,0.23843,0.0151,0.34137,0.44122,0.0826,0.02101,0.26227,0.00037,0.05171,0.05026,0.00934,0.00589,0.04833,0.08901,0.40546,0.10086,0.00173,0.11696,0.69059,0.06993,0.30855,0.01427,0.12218,0.29732,0.00153,0.40757,0.03077,0.00387,0.70823,0.14109,0.31338,0.19514,0.67741,0.00086,0.97214,0.41756,0.64972,0.46676,0.20007,0.23688,0.01333,0.34176,0.058,0.51266,0.16965,0.21749,0.10211,0.07803,0.08288,0.18412,0.10297,0.01185,0.06731,0.03927,0.93053,0.24522,0.01782,0.79535,0.00585,0.0102,0.15289,0.23246,0.01531,0.05531,0.40623,0.21117,0.13156,0.21064,0.0834,0.32057,0.04533,0.80899,0.40126,0.70786,0.36131,0.25217,0.04963,0.48408,0.83894,0.58649,0.52703,0.08334,0.27787,0.52519,0.06134,0.08011,0.41551,0.1112,0.81343,0.09741,0.05486,0.18507,0.04435,0.70504,0.64044,0.29269,0.0376,0.16863,0.2607,0.04975,0.78959,0.21032,0.02183,0.19415,0.12398,0.04176,0.28581,0.26741,0.00632,0.37287,0.13966,0.86334,0.21235,0.62885,0.82044,0.77046,0.44053,0.47624,0.83317,0.46873,0.13062,0.45714,0.55303,0.28856,0.4245,0.22073,0.68725,0.10408,0.10701,0.1501,0.05748,0.18858,0.54565,0.01333,0.00991,0.03318,0.20897,0.30511,0.43925,0.25872,0.09157,0.71839
14,86,489,CSE Asia,1998,2000,82.183,18.378,24.172,937.3,32.83,2,0.39168,0.34976,0.39168,0.25856,0.12097,0.92392,8.00E-04,0.41487,0.02431,0.92312,0.39057,0.28127,0.84101,0.03479,0.66368,0.67463,0.2242,0.78449,0.18299,0.02732,0.7667,0.39643,0.05174,0.54023,0.12431,0.15652,0.01993,1.00E-05,0.00015,0.10614,0.21058,0.00946,0.12926,0.12958,0.29763,0.07973,0.30059,0.1397,0.67053,0.0898,0.0297,0.51208,0.46138,0.89263,0.49351,0.06219,0.10234,0.63176,0.00293,0.57436,0.00355,0.01769,0.2608,0.00189,0.03386,0.236,0.13911,0.24781,0.18843,4.00E-04,0.69649,0.32127,0.70584,0.73016,0.03552,0.39266,0.87161,0.10367,0.24326,0.6249,0.61518,0.01213,0.08628,0.3294,0.00593,0.1375,0.54148,0.02347,0.00377,0.05642,0.79575,0.94832,0.11345,0.78718,0.01161,0.09796,0.01738,0.00094,0.67159,0.75176,0.88266,0.69103,0.02345,0.0067,0.00101,0.00752,0.01572,0.00079,0.00071,0.13868,0.11676,0.21137,7.00E-04,0.51685,0.03625,0.31768,0.77332,0.00922,0.0258,0.61661,0.21483,0.04278,0.09352,0.32921,0.07095,0.11262,0.12467,0.63458,0.05469,0.41928,0.88765,0.03908,0.16069,0.54953,0.02793,0.19219,0.1771,0.30434,0.40938,0.59281,0.05473,0.58554,0.81095,0.81761,0.41759,0.04131,0.0159,0.00348,0.02086,0.31503,0.01841,0.80406,0.37182,0.3048,0.19832,0.19063,0.45052,0.19622,0.03118,0.30863,0.22592,0.49778,0.53686,0.0103,0.00249,0.5012,0.02138,0.10864,0.00749,0.00588,0.02801,0.05301,0.19993,0.86436,0.62248,0.47406,0.60855,0.44419,0.25823,0.06419,0.00728,0.7543,0.9915,0.0062,0.20547,0.23759,0.11363,0.08831,0.63791,0.97268,0.44,0.11449,0.02425,0.4066,0.04104,0.02148,0.10578,0.50386,0.47206,0.82051,0.87553,0.01362,0.61781,0.0312,0.22967,4.00E-05,0.01773,0.62088,0.05757,0.86487,0.09587,0.57358,0.4281,0.13272,0.91302,0.00875,0.00538,0.00822,0.38366,0.05455,0.03734,0.70015,0.03862,0.10528,0.01346,0.25821,0.02465,0.08431,0.40918,0.498,0.01591,0.00639,0.00169,0.09255,0.03183,0.01753,0.39067,0.11228,0.1799,0.69021,0.21055,0.13663,0.67274,0.02609,0.76836,0.00094,0.52119,0.15066,0.71347,0.92085,0.05237,0.35029,0.46351
14,201,495,CSE Asia,1998,2000,82.084,18.33,24.158,948.8,41.52,2,0.3983,0.34459,0.3983,0.25712,0.12307,0.91964,9.00E-04,0.41181,0.02561,0.91873,0.3862,0.27874,0.00317,0.86549,0.20553,0.05363,0.69344,0.02807,0.22943,0.00401,0.49044,0.66932,0.95281,0.03068,0.02371,0.05684,6.00E-05,0.00049,0.00461,0.46953,0.66799,0.022,0.00349,0.84184,0.13812,0.3549,0.82157,0.00025,0.01508,0.07945,0.01483,0.24418,0.06196,0.41659,0.4908,0.43924,0.00687,0.02601,0.18905,0.91503,0.03637,0.56265,0.00464,0.16529,0.00361,0.02176,0.05852,0.05956,0.09138,0.14886,0.00036,0.00101,0.5582,0.0423,0.69981,0.13687,0.0051,0.48828,0.18104,0.09652,0.0084,0.03017,0.01282,0.74776,0.25727,0.08105,0.01164,0.82978,0.60757,0.81928,0.9961,0.44915,0.56081,0.00398,0.00018,0.00059,0.04523,0.15686,0.0028,0.44967,0.92194,0.85091,0.00101,0.03657,0.01095,0.00292,0.93889,0.181,0.02536,0.03374,0.03111,0.16859,0.98851,0.35179,0.96541,0.9502,0.05622,0.88913,0.16052,0.05647,0.05262,0.00268,0.02931,0.51793,0.73917,0.07615,0.14812,0.00409,0.00307,0.92308,0.1616,0.57179,0.30732,0.06488,0.38968,0.00072,0.24028,0.00113,0.15013,0.11327,0.10478,0.0108,0.08826,0.21113,0.22149,0.00272,0.00355,0.32846,0.01041,0.84269,0.63841,0.00663,0.83859,0.02536,0.63093,0.73861,0.21376,0.98283,0.14861,0.38322,0.95223,0.34313,0.05199,0.49292,0.36023,0.00205,0.09942,0.08605,0.04393,0.25257,0.85395,0.08616,0.94415,0.00205,0.513,0.90481,0.43958,0.09846,0.0129,0.28558,0.14019,0.00501,0.48501,0.33674,0.02612,0.00315,0.44627,0.04677,0.00497,0.00136,0.75395,0.05083,0.7214,0.07935,0.00291,0.00617,0.09681,0.00724,0.23094,0.00434,0.13966,0.20429,0.08318,0.42439,0.03234,0.30497,0.3212,0.04852,0.00147,0.01186,0.04957,0.08577,0.05077,0.0097,0.14359,0.05125,0.1181,0.24068,0.01395,0.11692,0.02472,0.07883,0.00721,0.10848,0.64547,0.04952,0.02194,0.13602,0.5001,0.01284,0.05909,0.08951,0.26279,0.00142,0.31382,0.5031,0.25877,0.68203,0.02018,0.09853,0.03064,0.95391,0.01796,0.05422,0.15144,0.03768,0.14325,5.00E-05,0.90947,0.62393,0.00148,0.0549,0.00816
14,152,377,CSE Asia,1988,1989,82.7162,18.9827,32.23,377,44.45,2,0.37925,0.26009,0.37925,0.36066,0.21419,0.96229,0.00136,0.58184,0.04615,0.96093,0.53569,0.31365,0.49653,0.75866,0.08478,0.81597,0.10843,0.20264,0.4118,0.63782,0.78948,0.00532,0.00169,0.49405,0.04496,0.00641,0.00541,0.99133,0.0018,0.07097,0.64537,0.4686,0.4434,0.03052,0.08898,0.0649,0.19486,0.01502,0.05439,0.00016,0.03003,0.85371,0.07357,0.00656,0.59459,0.57959,0.50184,0.01801,0.80263,0.09538,0.39492,0.142,0.45237,0.77778,0.00945,0.38844,0.0087,0.11561,0.25628,0.49215,0.59705,0.25822,0.82431,0.90075,0.43938,0.31367,0.55299,0.01129,0.89889,0.50494,0.01755,0.35813,0.30578,0.91949,0.99313,0.0244,0.0554,0.14583,0.13599,0.69089,0.21457,0.25161,0.31837,0.95856,0.24789,0.92744,0.40321,0.78605,0.00163,0.95288,0.42245,0.10604,0.01279,0.59648,0.91197,0.79731,0.10108,0.35348,0.08221,0.68396,0.00012,5.00E-05,0.52771,0.84166,0.00903,0.26826,0.26116,0.02102,0.01229,0.66155,0.3255,0.11841,0.02604,0.00706,0.22056,0.21905,0.2965,0.34304,0.16425,0.49135,0.34154,0.01229,0.00113,0.98514,0.05993,0.81585,0.62897,0.12166,0.73876,0.33466,0.67653,0.15656,0.01068,0.68849,0.37298,0.9421,0.63684,0.45552,0.4282,0.05002,0.90241,0.94891,0.00159,0.99831,0.0021,0.91212,0.02691,0.45961,0.57291,0.02106,0.36248,0.08615,0.37681,0.38262,0.04051,0.27131,0.35088,0.01274,0.05935,0.23521,0.65523,0.40286,0.41213,0.00016,0.02034,0.92375,0.3404,0.66076,0.2276,0.69348,0.5817,0.01184,0.65667,0.016,0.34762,0.22104,0.0044,0.06277,0.01476,0.17317,0.96924,0.03545,0.82082,0.30572,0.06471,0.33008,0.0253,0.58084,0.04091,0.91325,0.77061,0.01009,0.3971,0.0211,0.20888,0.90188,0.00993,0.49628,0.18749,0.21653,0.76124,0.39093,0.8354,0.8031,0.05389,0.34154,0.0037,0.00862,0.00841,0.00962,0.27048,0.02587,0.17927,0.11094,0.07193,0.96277,0.01762,0.07373,0.89354,0.02926,0.36831,0.34497,0.04066,0.34996,0.52437,0.976,0.24213,0.522,0.2795,0.05956,0.0111,0.3366,0.12362,0.11177,0.16138,0.09501,0.00201,0.90541,0.82091,0.00988,0.24366,0.17719,0.38878
7,91,116,CSE Asia,1995,1997,96.533,18.45,39.346,348,47.73,3,0.47436,0.11082,0.41482,0.47436,0.37054,0.95991,0.0115,0.67066,0.1339,0.9484,0.53676,0.30001,0.66238,0.67934,0.76297,0.40094,0.80672,0.70006,0.87055,0.83511,0.99091,0.58246,0.27112,0.05507,0.96443,0.22154,0.7318,0.65187,0.44896,0.44492,0.63835,0.93847,0.14424,0.69533,0.31384,0.07054,0.35417,0.01282,0.41639,0.09491,0.02358,0.05836,0.31118,0.68035,0.70389,0.51807,0.65958,0.11457,0.91468,0.0975,0.48983,0.0599,0.26224,0.1993,0.29915,0.28544,0.34641,0.36558,0.09562,0.66381,0.75483,0.81804,0.49743,0.26358,0.00189,0.23945,0.07234,0.95704,0.03078,0.24103,0.61376,0.3627,0.29068,0.17426,0.52787,0.00608,0.07126,0.17448,0.81027,0.75447,0.0068,0.29776,0.73288,0.8597,0.99271,0.97037,0.54581,0.53564,0.8575,0.84631,0.8596,0.89725,0.29405,0.16231,0.40839,0.37738,0.18025,0.27027,0.82116,0.0212,0.63193,0.76465,0.07357,0.09852,0.26979,0.33062,0.2736,0.03484,0.60563,0.29155,0.10942,0.12809,0.28081,0.74289,0.60079,0.0549,0.5278,0.53766,0.77211,0.25372,0.63805,0.74419,0.29473,0.8383,0.63207,0.21439,0.15937,0.37657,0.2695,0.98798,0.80543,0.31082,0.71525,0.21527,0.01724,0.99124,0.37471,0.70862,0.73399,0.66556,0.19443,0.95873,0.03877,0.51607,0.51244,0.15854,0.15413,0.59554,0.99429,0.0354,0.68784,0.40737,0.21032,0.70387,0.62458,0.64058,0.29984,0.88684,0.58895,0.88673,0.19405,0.45936,0.81503,0.29756,0.66492,0.00759,0.53752,0.86809,0.19763,0.0393,0.761,0.46634,0.18076,0.37405,0.51012,0.42549,0.08964,0.10245,0.10433,0.02839,0.0865,0.44686,0.6503,0.76842,0.82639,0.78724,0.53546,0.40736,0.81541,0.73652,0.0753,0.94631,0.54097,0.30268,0.11675,0.04703,0.43038,0.5078,0.90388,0.97622,0.17121,0.34018,0.83553,0.47358,0.4985,0.08129,0.00924,0.09888,0.68036,0.04109,0.40119,0.05809,0.18701,0.94781,0.3717,0.01021,0.19891,0.10216,0.22888,0.3534,0.14573,0.45428,0.19305,0.40945,0.56972,0.94679,0.8645,0.35302,0.89853,0.60749,0.35541,0.41533,0.23046,0.82465,0.50973,0.61185,0.02381,0.02777,0.07292,0.6519,0.61272,0.02657,0.60651
7,286,786,CSE Asia,1990,1991,84.791,22.346,17.971,786,48.35,2,0.48142,0.352,0.48142,0.16658,0.09787,0.79724,0.00233,0.27883,0.02899,0.79491,0.24983,0.22008,0.27106,0.01364,0.00907,0.00886,0.30706,0.10051,0.10909,0.17982,0.4431,0.10791,0.06398,0.01548,0.00187,0.72107,0.05646,0.12282,0.15759,0.49988,0.01975,0.71211,0.02494,0.23517,0.00168,0.29852,0.07844,0.6627,0.14751,0.0188,0.02159,0.02093,0.18102,0.01301,0.03905,0.03315,0.03397,0.06797,0.17838,0.13119,0.50062,0.39383,0.00817,0.03887,0.11016,0.03347,0.00044,0.00934,0.34474,0.12543,0.37483,0.06454,0.03354,0.48491,0.05159,0.04301,0.31875,0.6269,0.16287,0.49285,0.22178,0.12054,0.43625,0.00089,0.00448,0.12689,0.53738,0.38707,0.84903,0.14591,0.7322,0.01648,0.28402,0.96886,0.11802,0.01762,0.01904,0.08308,0.57771,0.00534,0.10683,0.04059,0.10695,0.07541,0.79742,0.00646,0.63571,0.38598,0.02048,0.34329,0.12782,0.22676,0.11507,0.02106,0.11441,0.19876,0.00948,0.01426,0.50219,0.04134,0.05873,0.11645,0.01448,0.00231,0.06064,0.02718,0.03086,0.00643,0.11031,0.01191,0.00055,0.02546,0.0191,0.76044,0.01537,0.0369,0.09583,0.01569,0.00052,0.23119,0.03594,0.05967,0.78168,0.06185,0.19463,0.1017,0.22275,0.0944,0.35201,0.1012,0.0392,0.81715,0.02968,0.05668,0.09108,0.00784,0.32874,0.15017,0.10558,0.06501,0.20449,0.07676,0.02524,0.02797,0.0506,0.03318,0.0041,0.01467,0.11399,0.83351,0.01405,0.3644,0.04397,0.02348,0.04182,0.15532,0.0222,0.22518,0.3029,0.17328,0.30309,0.01837,0.07295,0.40398,0.67938,0.00813,0.36336,0.00308,0.14436,0.11734,0.01606,0.80324,0.1469,0.18303,0.73792,0.23468,0.41128,0.04774,0.34755,0.20711,0.69936,0.02505,0.02095,0.16392,0.00314,0.04768,0.31753,0.28335,0.015,0.51637,0.31463,0.00349,0.01906,0.09479,0.01253,0.09233,0.03848,0.04306,0.01665,0.00046,0.00294,0.31438,0.64662,0.45492,0.29597,0.1092,0.78194,0.62103,0.48379,0.03594,0.44298,0.28086,0.06627,0.09081,0.12278,0.05811,0.0949,0.07288,0.02657,0.01956,0.04186,0.02392,0.00502,0.08761,0.00316,0.01563,0.18492,0.01066,0.0051,0.01034,0.07338,0.02605,0.13458
14,91,1137,CSE Asia,1988,1989,82.5268,19.1811,32.284,1137,49.66,2,0.37884,0.26104,0.37884,0.36012,0.2139,0.96261,0.00138,0.58075,0.04582,0.96123,0.53493,0.31342,0.06886,0.67621,0.71399,0.42505,0.50036,0.05003,0.05824,0.51246,0.379,0.57739,0.00203,0.01406,0.0755,0.00093,0.02016,0.12687,0.1868,0.63477,0.01718,0.09554,0.71731,0.14619,0.51143,0.16582,0.08661,0.24983,0.11616,0.01262,0.19685,0.00017,0.87222,0.23223,0.03959,0.34149,0.33409,0.47378,0.36273,0.53384,0.6473,0.97875,0.41732,0.00454,0.59466,0.43362,0.00567,0.74417,0.88238,0.01946,0.25844,0.42186,0.37114,0.30545,0.11104,0.36642,0.07886,0.10597,0.18294,0.06673,0.01136,0.559,0.66599,0.55916,0.02659,0.02325,0.41945,0.66196,0.02344,0.03753,0.42376,0.18681,0.00249,0.49012,0.0703,0.95213,0.02101,0.72263,0.57807,0.81958,0.99467,0.20728,0.0101,0.02324,0.09191,0.22889,0.56479,0.90796,0.13061,0.0265,0.00351,0.00731,0.84706,0.01002,0.10751,0.01165,0.01355,0.02027,0.29873,0.01988,0.41576,0.04618,0.01629,0.00864,0.49703,0.40744,0.24856,0.1897,0.58246,0.92934,0.70532,0.03716,0.98477,0.12291,0.03404,0.12923,0.15185,0.36494,0.15598,0.72107,0.20749,0.13273,0.54309,0.00067,0.96789,0.09667,0.43167,0.03845,0.81519,0.71575,0.59348,0.06999,0.00203,0.07449,0.01372,0.00125,0.22624,0.16659,0.76955,0.2557,0.88225,0.13377,0.21546,0.81069,0.45819,0.5699,0.20357,0.00079,0.00612,0.40423,0.01333,0.01033,0.97353,0.99601,0.06691,0.60028,0.07247,0.27632,0.03436,0.70303,0.11533,0.60351,0.61972,0.06199,0.02173,0.00844,0.0192,0.85518,0.01993,0.32487,0.28435,0.2076,0.45183,0.43427,0.52806,0.02997,0.12722,0.09611,0.00666,0.02802,0.75558,0.1573,0.08354,0.98721,0.06753,0.20908,0.09997,0.67098,0.8429,0.31196,0.60658,0.18199,0.87681,0.66779,0.09329,0.06259,0.37733,0.00409,0.00407,0.19175,0.14739,0.22625,0.84055,0.79111,0.00352,0.01317,0.60191,0.05286,0.54098,0.06264,0.07355,0.98038,0.099,0.43413,0.03951,0.02785,0.63947,0.26991,0.35722,0.80671,0.68544,0.58665,0.55204,0.0351,0.9711,0.05654,0.66554,0.00621,0.01047,0.00949,0.04115,0.00786,0.02254
